Date,S33,S33Nm,Index,Constituents
2022-09-30,4050,電気･ガス業,90.375,27
2022-09-30,5050,陸運業,100.09234003357548,54
2022-09-30,5100,海運業,146.4221824686941,11
2022-09-30,5150,空運業,100.76312491296477,4
2022-09-30,5200,倉庫･運輸関連業,97.5721089151777,26
2022-09-30,5250,情報･通信業,74.3890977443609,497
2022-09-30,6050,卸売業,97.42729306487695,267
2022-09-30,6100,小売業,94.95161052009456,304
2022-09-30,7050,銀行業,106.41459996782898,74
2022-09-30,7100,証券･商品先物取引業,82.4703680598877,33
2022-09-30,7150,保険業,92.3076923076923,13
2022-09-30,7200,その他金融業,96.78547845511892,34
2022-09-30,8050,不動産業,99.13007456503729,120
2022-09-30,9050,サービス業,92.66272189349112,447
2022-10-07,0050,水産・農林業,95.69945428278888,12
2022-10-07,1050,鉱業,148.41269841269843,5
2022-10-07,2050,建設業,94.97427779976256,131
2022-10-07,3050,食料品,95.16358463726885,119
2022-10-07,3100,繊維製品,90.4550499445061,45
2022-10-07,3150,パルプ・紙,81.55230596175478,23
2022-10-07,3200,化学,89.64028776978418,197
2022-10-07,3250,医薬品,76.479370193307,70
2022-10-07,3300,石油･石炭製品,94.0,9
2022-10-07,3350,ゴム製品,89.50617283950618,17
2022-10-07,3400,ガラス･土石製品,89.34823815142644,46
2022-10-07,3450,鉄鋼,99.73989669432343,36
2022-10-07,3500,非鉄金属,93.8265081461911,30
2022-10-07,3550,金属製品,89.80805456653142,78
2022-10-07,3600,機械,88.23512974051897,196
2022-10-07,3650,電気機器,88.72171592326373,218
2022-10-07,3700,輸送用機器,91.49948499330826,82
2022-10-07,3750,精密機器,90.26845637583892,47
2022-10-07,3800,その他製品,97.61781450439096,102
2022-10-07,4050,電気･ガス業,89.30193401592719,26
2022-10-07,5050,陸運業,101.94726422100695,54
2022-10-07,5100,海運業,151.8783542039356,11
2022-10-07,5150,空運業,102.84614369791629,4
2022-10-07,5200,倉庫･運輸関連業,98.70550161812298,29
2022-10-07,5250,情報･通信業,77.19869706840392,499
2022-10-07,6050,卸売業,99.55860716037273,259
2022-10-07,6100,小売業,95.99499801057237,306
2022-10-07,7050,銀行業,106.98745870957858,78
2022-10-07,7100,証券･商品先物取引業,85.27066184926608,32
2022-10-07,7150,保険業,102.13675213675214,13
2022-10-07,7200,その他金融業,99.69301881225677,34
2022-10-07,8050,不動産業,100.99833610648918,121
2022-10-07,9050,サービス業,94.71788715486194,451
2022-10-14,0050,水産・農林業,96.26360523177283,12
2022-10-14,1050,鉱業,168.25396825396825,5
2022-10-14,2050,建設業,93.61384223285211,132
2022-10-14,3050,食料品,95.00848237846225,118
2022-10-14,3100,繊維製品,90.52743862206776,46
2022-10-14,3150,パルプ・紙,79.08601107098255,22
2022-10-14,3200,化学,88.32531447085981,198
2022-10-14,3250,医薬品,76.83632327625261,70
2022-10-14,3300,石油･石炭製品,93.50558659217877,9
2022-10-14,3350,ゴム製品,90.60650887573965,17
2022-10-14,3400,ガラス･土石製品,86.90462814917247,48
2022-10-14,3450,鉄鋼,98.27188940092167,37
2022-10-14,3500,非鉄金属,93.09995596653457,30
2022-10-14,3550,金属製品,90.6350914962325,83
2022-10-14,3600,機械,87.32037193575654,201
2022-10-14,3650,電気機器,88.01318219062003,222
2022-10-14,3700,輸送用機器,90.12629161882893,81
2022-10-14,3750,精密機器,87.25099601593625,47
2022-10-14,3800,その他製品,95.99160737091772,98
2022-10-14,4050,電気･ガス業,89.2235294117647,27
2022-10-14,5050,陸運業,101.83158282660769,52
2022-10-14,5100,海運業,159.30232558139534,11
2022-10-14,5150,空運業,103.99012481603398,4
2022-10-14,5200,倉庫･運輸関連業,95.98694316436253,28
2022-10-14,5250,情報･通信業,76.0347589222068,498
2022-10-14,6050,卸売業,98.88143176733782,271
2022-10-14,6100,小売業,95.8904109589041,305
2022-10-14,7050,銀行業,107.48299319727892,77
2022-10-14,7100,証券･商品先物取引業,84.38931297709924,33
2022-10-14,7150,保険業,102.13675213675214,13
2022-10-14,7200,その他金融業,99.13236641674199,34
2022-10-14,8050,不動産業,100.0,121
2022-10-14,9050,サービス業,93.94939493949394,451
2022-10-21,0050,水産・農林業,94.71612920031603,12
2022-10-21,1050,鉱業,175.3968253968254,5
2022-10-21,2050,建設業,92.58149690260993,132
2022-10-21,3050,食料品,94.60925039872409,117
2022-10-21,3100,繊維製品,91.61255411255411,46
2022-10-21,3150,パルプ・紙,78.97861176575215,20
2022-10-21,3200,化学,89.10053459282712,197
2022-10-21,3250,医薬品,73.03498856009028,70
2022-10-21,3300,石油･石炭製品,92.52793296089385,9
2022-10-21,3350,ゴム製品,91.71597633136095,17
2022-10-21,3400,ガラス･土石製品,86.65053247264635,46
2022-10-21,3450,鉄鋼,97.6958525345622,37
2022-10-21,3500,非鉄金属,92.14912280701755,31
2022-10-21,3550,金属製品,89.01324723353846,78
2022-10-21,3600,機械,87.01421800947867,197
2022-10-21,3650,電気機器,87.8265155248891,219
2022-10-21,3700,輸送用機器,90.6188605108055,77
2022-10-21,3750,精密機器,87.23723723723724,47
2022-10-21,3800,その他製品,95.96634548311584,96
2022-10-21,4050,電気･ガス業,89.97647058823529,27
2022-10-21,5050,陸運業,100.89250208280475,52
2022-10-21,5100,海運業,164.4901610017889,11
2022-10-21,5150,空運業,105.52624581980503,4
2022-10-21,5200,倉庫･運輸関連業,96.87019969278035,29
2022-10-21,5250,情報･通信業,76.30573248407644,497
2022-10-21,6050,卸売業,99.37337662337663,266
2022-10-21,6100,小売業,95.83719358549172,306
2022-10-21,7050,銀行業,107.9000039322087,78
2022-10-21,7100,証券･商品先物取引業,84.25763675112479,34
2022-10-21,7150,保険業,100.99715099715098,13
2022-10-21,7200,その他金融業,99.15773353751914,34
2022-10-21,8050,不動産業,101.59963436928703,121
2022-10-21,9050,サービス業,94.1735772086598,448
2022-10-28,0050,水産・農林業,95.57121288374434,11
2022-10-28,1050,鉱業,165.07936507936506,5
2022-10-28,2050,建設業,93.12977099236642,131
2022-10-28,3050,食料品,92.42751523453278,118
2022-10-28,3100,繊維製品,90.06334670502586,46
2022-10-28,3150,パルプ・紙,78.88106407577038,22
2022-10-28,3200,化学,88.70320855614973,199
2022-10-28,3250,医薬品,73.83714544933628,70
2022-10-28,3300,石油･石炭製品,91.75824175824175,9
2022-10-28,3350,ゴム製品,97.9020979020979,15
2022-10-28,3400,ガラス･土石製品,85.69497967003066,48
2022-10-28,3450,鉄鋼,96.96048632218846,37
2022-10-28,3500,非鉄金属,90.93522863748456,30
2022-10-28,3550,金属製品,89.3541518807665,81
2022-10-28,3600,機械,86.70197351658194,202
2022-10-28,3650,電気機器,88.91402714932126,219
2022-10-28,3700,輸送用機器,90.1993223849268,78
2022-10-28,3750,精密機器,85.97678916827853,47
2022-10-28,3800,その他製品,95.56014455343315,99
2022-10-28,4050,電気･ガス業,90.75715526649887,26
2022-10-28,5050,陸運業,100.27572016460904,53
2022-10-28,5100,海運業,162.582056892779,11
2022-10-28,5150,空運業,104.13265401654476,4
2022-10-28,5200,倉庫･運輸関連業,96.35974304068522,27
2022-10-28,5250,情報･通信業,77.24696356275304,499
2022-10-28,6050,卸売業,98.60997547015535,267
2022-10-28,6100,小売業,94.92753623188406,307
2022-10-28,7050,銀行業,106.75371432453153,78
2022-10-28,7100,証券･商品先物取引業,84.12213740458016,33
2022-10-28,7150,保険業,102.32193732193731,13
2022-10-28,7200,その他金融業,97.62861132680811,34
2022-10-28,8050,不動産業,101.17647058823529,119
2022-10-28,9050,サービス業,93.85194479297365,449
2022-11-04,0050,水産・農林業,94.5934692953459,12
2022-11-04,1050,鉱業,161.9047619047619,5
2022-11-04,2050,建設業,92.41192411924119,133
2022-11-04,3050,食料品,92.86748732802317,119
2022-11-04,3100,繊維製品,90.00999500249875,44
2022-11-04,3150,パルプ・紙,78.10707456978967,21
2022-11-04,3200,化学,89.26352183385431,196
2022-11-04,3250,医薬品,72.57003290276201,70
2022-11-04,3300,石油･石炭製品,92.3076923076923,9
2022-11-04,3350,ゴム製品,92.38165680473372,17
2022-11-04,3400,ガラス･土石製品,85.45838661009375,48
2022-11-04,3450,鉄鋼,97.92626728110599,37
2022-11-04,3500,非鉄金属,93.55263157894737,29
2022-11-04,3550,金属製品,89.2,77
2022-11-04,3600,機械,88.62875244495297,200
2022-11-04,3650,電気機器,90.55330634278003,221
2022-11-04,3700,輸送用機器,91.44872799828974,79
2022-11-04,3750,精密機器,87.0020964360587,47
2022-11-04,3800,その他製品,94.81639050604568,102
2022-11-04,4050,電気･ガス業,89.06666666666668,27
2022-11-04,5050,陸運業,100.41770447024783,54
2022-11-04,5100,海運業,157.5492341356674,11
2022-11-04,5150,空運業,106.76260986469836,4
2022-11-04,5200,倉庫･運輸関連業,98.58956276445699,29
2022-11-04,5250,情報･通信業,76.09712563415607,504
2022-11-04,6050,卸売業,99.21700223713647,265
2022-11-04,6100,小売業,94.5209072104019,308
2022-11-04,7050,銀行業,105.83852914468723,78
2022-11-04,7100,証券･商品先物取引業,82.98321531602413,34
2022-11-04,7150,保険業,102.0940170940171,13
2022-11-04,7200,その他金融業,98.82655601918847,34
2022-11-04,8050,不動産業,99.65237543453071,119
2022-11-04,9050,サービス業,93.43467633407487,456
2022-11-11,0050,水産・農林業,95.45354519762145,12
2022-11-11,1050,鉱業,163.4920634920635,5
2022-11-11,2050,建設業,92.49363867684478,131
2022-11-11,3050,食料品,94.9595846750345,119
2022-11-11,3100,繊維製品,91.87611408199643,46
2022-11-11,3150,パルプ・紙,81.3953488372093,23
2022-11-11,3200,化学,89.6078431372549,199
2022-11-11,3250,医薬品,77.68149362114724,70
2022-11-11,3300,石油･石炭製品,92.3076923076923,9
2022-11-11,3350,ゴム製品,96.08736942070276,16
2022-11-11,3400,ガラス･土石製品,89.34929404542663,48
2022-11-11,3450,鉄鋼,103.6280019154083,36
2022-11-11,3500,非鉄金属,97.77969389954731,31
2022-11-11,3550,金属製品,91.50978701570736,82
2022-11-11,3600,機械,90.3066002487245,200
2022-11-11,3650,電気機器,93.2461178806865,220
2022-11-11,3700,輸送用機器,91.19956180390723,81
2022-11-11,3750,精密機器,88.03967327887982,47
2022-11-11,3800,その他製品,95.5366631243358,103
2022-11-11,4050,電気･ガス業,90.93333333333334,27
2022-11-11,5050,陸運業,100.43364336319792,56
2022-11-11,5100,海運業,161.4879649890591,11
2022-11-11,5150,空運業,102.78981816049662,4
2022-11-11,5200,倉庫･運輸関連業,99.87039170506912,30
2022-11-11,5250,情報･通信業,78.67298578199052,505
2022-11-11,6050,卸売業,100.64102564102564,273
2022-11-11,6100,小売業,95.76027865490414,304
2022-11-11,7050,銀行業,107.72325115017105,78
2022-11-11,7100,証券･商品先物取引業,85.81752278690266,34
2022-11-11,7150,保険業,101.52421652421653,13
2022-11-11,7200,その他金融業,101.17320982277359,34
2022-11-11,8050,不動産業,103.13659117533301,120
2022-11-11,9050,サービス業,94.6683678400897,454
2022-11-18,0050,水産・農林業,97.01730033496821,12
2022-11-18,1050,鉱業,160.31746031746033,5
2022-11-18,2050,建設業,94.00428265524626,131
2022-11-18,3050,食料品,96.59714599341383,119
2022-11-18,3100,繊維製品,91.76245210727969,45
2022-11-18,3150,パルプ・紙,81.27172891707775,22
2022-11-18,3200,化学,90.34749034749035,199
2022-11-18,3250,医薬品,79.48337624561032,70
2022-11-18,3300,石油･石炭製品,87.43016759776536,9
2022-11-18,3350,ゴム製品,98.11769425752685,16
2022-11-18,3400,ガラス･土石製品,90.69341883663687,46
2022-11-18,3450,鉄鋼,103.4368102755169,36
2022-11-18,3500,非鉄金属,96.60087719298247,31
2022-11-18,3550,金属製品,91.20932491500729,83
2022-11-18,3600,機械,91.05851328630604,204
2022-11-18,3650,電気機器,92.54559873116574,219
2022-11-18,3700,輸送用機器,90.43010752688173,81
2022-11-18,3750,精密機器,87.92298716452743,47
2022-11-18,3800,その他製品,96.48033126293996,99
2022-11-18,4050,電気･ガス業,89.625,27
2022-11-18,5050,陸運業,101.87675946199562,55
2022-11-18,5100,海運業,154.38282647584973,11
2022-11-18,5150,空運業,102.89504534459199,4
2022-11-18,5200,倉庫･運輸関連業,99.53775038520801,31
2022-11-18,5250,情報･通信業,78.91014634943994,506
2022-11-18,6050,卸売業,100.62604306873237,268
2022-11-18,6100,小売業,97.50083941774037,308
2022-11-18,7050,銀行業,107.78814091103996,78
2022-11-18,7100,証券･商品先物取引業,83.33333333333334,33
2022-11-18,7150,保険業,104.37321937321937,13
2022-11-18,7200,その他金融業,101.75931317773336,34
2022-11-18,8050,不動産業,103.00573272846276,120
2022-11-18,9050,サービス業,94.10288582183188,449
2022-11-25,0050,水産・農林業,98.31518657753118,12
2022-11-25,1050,鉱業,176.19047619047618,5
2022-11-25,2050,建設業,95.96807001828836,132
2022-11-25,3050,食料品,97.8409090909091,119
2022-11-25,3100,繊維製品,94.02483250353433,46
2022-11-25,3150,パルプ・紙,82.25606673407482,22
2022-11-25,3200,化学,92.35559642807334,200
2022-11-25,3250,医薬品,84.47802197802197,71
2022-11-25,3300,石油･石炭製品,91.20111731843575,9
2022-11-25,3350,ゴム製品,94.32098765432099,17
2022-11-25,3400,ガラス･土石製品,91.55287433684377,48
2022-11-25,3450,鉄鋼,106.48202710665882,37
2022-11-25,3500,非鉄金属,98.95448954489545,31
2022-11-25,3550,金属製品,92.1678795813744,84
2022-11-25,3600,機械,93.44262295081968,203
2022-11-25,3650,電気機器,94.57870965073694,222
2022-11-25,3700,輸送用機器,92.35201676270299,81
2022-11-25,3750,精密機器,89.66966966966967,47
2022-11-25,3800,その他製品,97.99591434206819,102
2022-11-25,4050,電気･ガス業,91.27938342967245,26
2022-11-25,5050,陸運業,102.53090668610145,56
2022-11-25,5100,海運業,164.66905187835422,11
2022-11-25,5150,空運業,105.23386334236339,4
2022-11-25,5200,倉庫･運輸関連業,102.03426124197001,31
2022-11-25,5250,情報･通信業,80.92705292893962,508
2022-11-25,6050,卸売業,103.44827586206897,271
2022-11-25,6100,小売業,98.5783611103304,310
2022-11-25,7050,銀行業,115.46197895320176,78
2022-11-25,7100,証券･商品先物取引業,85.81938670685369,34
2022-11-25,7150,保険業,107.83475783475784,13
2022-11-25,7200,その他金融業,104.10165410220496,34
2022-11-25,8050,不動産業,104.41401495392107,122
2022-11-25,9050,サービス業,95.61297220242338,456
2022-12-02,0050,水産・農林業,95.56874397163887,12
2022-12-02,1050,鉱業,200.67024128686327,5
2022-12-02,2050,建設業,93.62360350103181,132
2022-12-02,3050,食料品,95.45423832923834,118
2022-12-02,3100,繊維製品,91.48174659985683,45
2022-12-02,3150,パルプ・紙,81.39345298281091,22
2022-12-02,3200,化学,89.8062342038753,201
2022-12-02,3250,医薬品,80.3103442299026,72
2022-12-02,3300,石油･石炭製品,92.0,9
2022-12-02,3350,ゴム製品,92.22222222222223,17
2022-12-02,3400,ガラス･土石製品,90.04691995482563,48
2022-12-02,3450,鉄鋼,104.06599882144963,37
2022-12-02,3500,非鉄金属,94.86842105263158,31
2022-12-02,3550,金属製品,90.98360655737704,81
2022-12-02,3600,機械,91.71597633136095,203
2022-12-02,3650,電気機器,92.13786719195704,220
2022-12-02,3700,輸送用機器,89.68926553672316,81
2022-12-02,3750,精密機器,87.38738738738738,47
2022-12-02,3800,その他製品,97.01670644391407,101
2022-12-02,4050,電気･ガス業,89.33333333333333,27
2022-12-02,5050,陸運業,100.61889792259882,56
2022-12-02,5100,海運業,166.0831509846827,11
2022-12-02,5150,空運業,105.14344627757947,4
2022-12-02,5200,倉庫･運輸関連業,99.29478138222849,29
2022-12-02,5250,情報･通信業,79.54654748339334,506
2022-12-02,6050,卸売業,100.95969289827255,269
2022-12-02,6100,小売業,96.71848013816926,307
2022-12-02,7050,銀行業,110.33661666636657,78
2022-12-02,7100,証券･商品先物取引業,84.13836081914758,34
2022-12-02,7150,保険業,102.37891737891738,13
2022-12-02,7200,その他金融業,100.84256037119054,34
2022-12-02,8050,不動産業,100.96153846153845,121
2022-12-02,9050,サービス業,94.54198417134955,458
2022-12-09,0050,水産・農林業,95.84279375571651,12
2022-12-09,1050,鉱業,190.8847184986595,5
2022-12-09,2050,建設業,95.17884914463453,133
2022-12-09,3050,食料品,96.18937644341801,119
2022-12-09,3100,繊維製品,91.76245210727969,45
2022-12-09,3150,パルプ・紙,80.78393881453155,23
2022-12-09,3200,化学,90.02525252525253,199
2022-12-09,3250,医薬品,81.3131868131868,72
2022-12-09,3300,石油･石炭製品,90.0,9
2022-12-09,3350,ゴム製品,99.53207286540619,16
2022-12-09,3400,ガラス･土石製品,90.16380162343448,48
2022-12-09,3450,鉄鋼,104.18739635157546,37
2022-12-09,3500,非鉄金属,96.2470868129734,30
2022-12-09,3550,金属製品,91.29762672766016,82
2022-12-09,3600,機械,91.68026101141925,201
2022-12-09,3650,電気機器,92.55079006772009,221
2022-12-09,3700,輸送用機器,89.96046581964484,82
2022-12-09,3750,精密機器,88.15672306322351,47
2022-12-09,3800,その他製品,96.14814814814815,101
2022-12-09,4050,電気･ガス業,89.0,27
2022-12-09,5050,陸運業,100.36202208170889,54
2022-12-09,5100,海運業,168.49015317286654,11
2022-12-09,5150,空運業,105.62851042101843,4
2022-12-09,5200,倉庫･運輸関連業,99.3576017130621,29
2022-12-09,5250,情報･通信業,78.99860917941585,507
2022-12-09,6050,卸売業,101.45105227265788,268
2022-12-09,6100,小売業,97.49245852187028,308
2022-12-09,7050,銀行業,110.42618289996422,78
2022-12-09,7100,証券･商品先物取引業,83.44033823989977,34
2022-12-09,7150,保険業,103.98860398860398,13
2022-12-09,7200,その他金融業,101.48393365571474,34
2022-12-09,8050,不動産業,102.12314225053079,121
2022-12-09,9050,サービス業,93.71988683025918,456
2022-12-16,0050,水産・農林業,97.05563298257984,12
2022-12-16,1050,鉱業,196.7828418230563,5
2022-12-16,2050,建設業,95.3562312973068,132
2022-12-16,3050,食料品,97.28867623604465,119
2022-12-16,3100,繊維製品,93.2034632034632,46
2022-12-16,3150,パルプ・紙,80.81395348837209,23
2022-12-16,3200,化学,90.85935458583747,200
2022-12-16,3250,医薬品,77.08586348282921,72
2022-12-16,3300,石油･石炭製品,88.0,9
2022-12-16,3350,ゴム製品,99.58267228331238,16
2022-12-16,3400,ガラス･土石製品,88.68829375044844,48
2022-12-16,3450,鉄鋼,106.33640552995391,35
2022-12-16,3500,非鉄金属,95.64068692206077,31
2022-12-16,3550,金属製品,91.0224432910419,82
2022-12-16,3600,機械,91.20879120879121,199
2022-12-16,3650,電気機器,92.13463794792305,220
2022-12-16,3700,輸送用機器,89.41807579181668,80
2022-12-16,3750,精密機器,87.57292882147024,47
2022-12-16,3800,その他製品,96.25342178289766,100
2022-12-16,4050,電気･ガス業,87.80341296928327,26
2022-12-16,5050,陸運業,100.13739571382033,52
2022-12-16,5100,海運業,175.64102564102564,11
2022-12-16,5150,空運業,100.0,5
2022-12-16,5200,倉庫･運輸関連業,100.0,31
2022-12-16,5250,情報･通信業,78.72647813053058,510
2022-12-16,6050,卸売業,100.31847133757962,273
2022-12-16,6100,小売業,97.05062494380002,306
2022-12-16,7050,銀行業,110.16973884882604,78
2022-12-16,7100,証券･商品先物取引業,85.02202643171806,33
2022-12-16,7150,保険業,103.66096866096868,13
2022-12-16,7200,その他金融業,102.75545713381842,34
2022-12-16,8050,不動産業,102.31906656629744,120
2022-12-16,9050,サービス業,93.38774150566289,458
2022-12-23,0050,水産・農林業,97.82698399614517,12
2022-12-23,1050,鉱業,184.72906403940888,5
2022-12-23,2050,建設業,93.90243902439023,133
2022-12-23,3050,食料品,97.27827827827828,120
2022-12-23,3100,繊維製品,92.91187739463601,45
2022-12-23,3150,パルプ・紙,82.5,23
2022-12-23,3200,化学,86.77290836653387,199
2022-12-23,3250,医薬品,76.00997425997426,72
2022-12-23,3300,石油･石炭製品,87.08100558659217,9
2022-12-23,3350,ゴム製品,92.5925925925926,17
2022-12-23,3400,ガラス･土石製品,87.41931116568398,48
2022-12-23,3450,鉄鋼,103.45622119815667,37
2022-12-23,3500,非鉄金属,90.3566710700132,31
2022-12-23,3550,金属製品,89.78285296192742,84
2022-12-23,3600,機械,87.26879654095605,203
2022-12-23,3650,電気機器,87.64939259047665,222
2022-12-23,3700,輸送用機器,87.16574191087946,82
2022-12-23,3750,精密機器,85.70595099183197,47
2022-12-23,3800,その他製品,94.61538461538461,103
2022-12-23,4050,電気･ガス業,90.4,27
2022-12-23,5050,陸運業,98.69251577998197,55
2022-12-23,5100,海運業,170.6959706959707,11
2022-12-23,5150,空運業,101.36887608069165,5
2022-12-23,5200,倉庫･運輸関連業,97.07637841779314,30
2022-12-23,5250,情報･通信業,75.6764389456697,516
2022-12-23,6050,卸売業,99.52015355086372,273
2022-12-23,6100,小売業,97.1643494298286,308
2022-12-23,7050,銀行業,119.7609561752988,78
2022-12-23,7100,証券･商品先物取引業,84.8635435693564,34
2022-12-23,7150,保険業,112.20797720797722,13
2022-12-23,7200,その他金融業,101.92644047157802,34
2022-12-23,8050,不動産業,99.96183206106869,122
2022-12-23,9050,サービス業,90.11985514664394,460
2022-12-30,0050,水産・農林業,100.48036507745888,11
2022-12-30,1050,鉱業,187.1313672922252,5
2022-12-30,2050,建設業,95.17884914463453,131
2022-12-30,3050,食料品,96.4466043613707,116
2022-12-30,3100,繊維製品,94.55051464961863,46
2022-12-30,3150,パルプ・紙,82.10637399746729,22
2022-12-30,3200,化学,87.60631834750912,195
2022-12-30,3250,医薬品,78.44501359289058,72
2022-12-30,3300,石油･石炭製品,87.91899441340783,9
2022-12-30,3350,ゴム製品,96.40543793424149,16
2022-12-30,3400,ガラス･土石製品,88.3148827776034,48
2022-12-30,3450,鉄鋼,104.03819636838398,38
2022-12-30,3500,非鉄金属,91.54557463672391,31
2022-12-30,3550,金属製品,89.69515279180371,82
2022-12-30,3600,機械,87.86591123701605,199
2022-12-30,3650,電気機器,88.25322796196077,222
2022-12-30,3700,輸送用機器,87.190332326284,81
2022-12-30,3750,精密機器,87.64940239043824,47
2022-12-30,3800,その他製品,94.8849104859335,103
2022-12-30,4050,電気･ガス業,91.73333333333333,27
2022-12-30,5050,陸運業,100.96291449025678,54
2022-12-30,5100,海運業,170.32967032967034,11
2022-12-30,5150,空運業,103.60230547550432,5
2022-12-30,5200,倉庫･運輸関連業,96.92920452104252,28
2022-12-30,5250,情報･通信業,76.0228045639697,516
2022-12-30,6050,卸売業,100.89506821574248,270
2022-12-30,6100,小売業,97.02070593283983,308
2022-12-30,7050,銀行業,122.0611153868312,78
2022-12-30,7100,証券･商品先物取引業,85.08138009886673,34
2022-12-30,7150,保険業,110.21367521367522,13
2022-12-30,7200,その他金融業,103.31514429105073,34
2022-12-30,8050,不動産業,99.0073668205606,124
2022-12-30,9050,サービス業,91.89246572572492,464
2023-01-06,0050,水産・農林業,99.6249501753382,12
2023-01-06,1050,鉱業,181.76943699731905,5
2023-01-06,2050,建設業,94.09020217729393,135
2023-01-06,3050,食料品,95.21072796934865,118
2023-01-06,3100,繊維製品,93.92945200031815,46
2023-01-06,3150,パルプ・紙,83.13378348704435,22
2023-01-06,3200,化学,87.06643151087596,197
2023-01-06,3250,医薬品,75.19584609098928,72
2023-01-06,3300,石油･石炭製品,88.47765363128491,9
2023-01-06,3350,ゴム製品,90.12345679012346,17
2023-01-06,3400,ガラス･土石製品,88.2014709810993,48
2023-01-06,3450,鉄鋼,103.44163744120924,38
2023-01-06,3500,非鉄金属,89.30777760177412,31
2023-01-06,3550,金属製品,89.06198407161958,78
2023-01-06,3600,機械,86.99861750498164,200
2023-01-06,3650,電気機器,87.51173708920189,223
2023-01-06,3700,輸送用機器,86.5606936416185,79
2023-01-06,3750,精密機器,87.10618436406068,47
2023-01-06,3800,その他製品,94.92865550748888,102
2023-01-06,4050,電気･ガス業,89.60000000000001,27
2023-01-06,5050,陸運業,97.55059901334559,52
2023-01-06,5100,海運業,156.01750547045953,11
2023-01-06,5150,空運業,101.72910662824208,5
2023-01-06,5200,倉庫･運輸関連業,98.4302995391705,30
2023-01-06,5250,情報･通信業,74.56221198156682,515
2023-01-06,6050,卸売業,100.81766148814391,267
2023-01-06,6100,小売業,96.94248338870432,308
2023-01-06,7050,銀行業,120.5502925626598,78
2023-01-06,7100,証券･商品先物取引業,85.25036150250529,34
2023-01-06,7150,保険業,107.07977207977208,13
2023-01-06,7200,その他金融業,101.6940886426773,34
2023-01-06,8050,不動産業,97.30070906746884,124
2023-01-06,9050,サービス業,91.61867056773502,464
2023-01-13,0050,水産・農林業,98.86181723694602,12
2023-01-13,1050,鉱業,188.47184986595173,5
2023-01-13,2050,建設業,93.93542569736276,132
2023-01-13,3050,食料品,95.4627949183303,119
2023-01-13,3100,繊維製品,92.8471911230532,46
2023-01-13,3150,パルプ・紙,82.13052858683926,22
2023-01-13,3200,化学,86.96523877119076,200
2023-01-13,3250,医薬品,73.90920475284435,72
2023-01-13,3300,石油･石炭製品,90.29329608938548,9
2023-01-13,3350,ゴム製品,90.61728395061729,17
2023-01-13,3400,ガラス･土石製品,88.90447249493533,46
2023-01-13,3450,鉄鋼,105.07495166257806,38
2023-01-13,3500,非鉄金属,91.97999611575062,30
2023-01-13,3550,金属製品,88.89189852936929,78
2023-01-13,3600,機械,88.82314266929652,200
2023-01-13,3650,電気機器,89.14583784323847,220
2023-01-13,3700,輸送用機器,87.40389747549882,80
2023-01-13,3750,精密機器,85.95617529880478,47
2023-01-13,3800,その他製品,95.72380375529983,102
2023-01-13,4050,電気･ガス業,87.8635838150289,26
2023-01-13,5050,陸運業,96.96590553644042,53
2023-01-13,5100,海運業,165.64551422319477,11
2023-01-13,5150,空運業,98.05475504322767,5
2023-01-13,5200,倉庫･運輸関連業,98.26228878648234,30
2023-01-13,5250,情報･通信業,76.08552631578948,515
2023-01-13,6050,卸売業,101.38888888888889,269
2023-01-13,6100,小売業,96.68789808917197,305
2023-01-13,7050,銀行業,130.13692156205596,78
2023-01-13,7100,証券･商品先物取引業,87.13740458015266,33
2023-01-13,7150,保険業,107.83475783475784,13
2023-01-13,7200,その他金融業,103.61434607853242,34
2023-01-13,8050,不動産業,97.74193548387096,123
2023-01-13,9050,サービス業,91.31064446053584,461
2023-01-20,0050,水産・農林業,99.9845831951657,12
2023-01-20,1050,鉱業,193.16353887399464,5
2023-01-20,2050,建設業,94.7872340425532,131
2023-01-20,3050,食料品,97.50778816199377,121
2023-01-20,3100,繊維製品,93.46304024208703,46
2023-01-20,3150,パルプ・紙,83.41348265261308,22
2023-01-20,3200,化学,87.39946380697052,199
2023-01-20,3250,医薬品,74.41835135395968,72
2023-01-20,3300,石油･石炭製品,91.89944134078212,9
2023-01-20,3350,ゴム製品,92.5925925925926,17
2023-01-20,3400,ガラス･土石製品,89.43631063780452,48
2023-01-20,3450,鉄鋼,107.3146877144818,38
2023-01-20,3500,非鉄金属,95.21929824561404,31
2023-01-20,3550,金属製品,90.58892986133912,80
2023-01-20,3600,機械,89.64757709251101,201
2023-01-20,3650,電気機器,90.93050647820967,221
2023-01-20,3700,輸送用機器,89.9803536345776,81
2023-01-20,3750,精密機器,87.39789964994166,47
2023-01-20,3800,その他製品,97.37179487179488,101
2023-01-20,4050,電気･ガス業,87.6740614334471,26
2023-01-20,5050,陸運業,98.62975592846234,54
2023-01-20,5100,海運業,170.02188183807442,11
2023-01-20,5150,空運業,103.02593659942363,5
2023-01-20,5200,倉庫･運輸関連業,99.46466809421841,29
2023-01-20,5250,情報･通信業,76.54545890937021,514
2023-01-20,6050,卸売業,102.51050420168066,272
2023-01-20,6100,小売業,96.82824655894674,307
2023-01-20,7050,銀行業,125.86750788643532,77
2023-01-20,7100,証券･商品先物取引業,87.86310289702499,34
2023-01-20,7150,保険業,109.58689458689459,13
2023-01-20,7200,その他金融業,103.8344773935975,34
