Date,グロース,スタンダード,プライム,TOPIX
2025-08-08,71.0880829015544,110.94594594594595,139.57676722197206,159.31652478084965
2025-08-15,71.26865671641791,111.85185185185185,139.38953488372093,163.71375590020227
2025-08-22,72.20736975566099,114.32310003285922,141.29032258064515,163.3550025286581
2025-08-29,73.16383822267349,113.91728059113737,140.5737704918033,162.0016436277815
2025-09-05,73.97751925775523,115.4913294797688,143.2648401826484,163.5889034052596
2025-09-12,73.08319738988581,114.49684762138705,144.41674975074775,166.49580664194198
2025-09-19,71.94530794999397,116.06235174517113,144.81305950500263,165.82097100472015
2025-09-26,72.67637134720158,116.20098607141938,145.29971676250966,167.8934170600135
2025-10-03,69.78850263660391,113.98608998043905,140.20600047247814,164.84585721510453
2025-10-10,70.49819927971188,113.17829457364341,140.69081718618366,168.45024865138234
2025-10-17,67.201131025028,112.67605633802818,141.15048643463962,167.01997639919085
2025-10-24,69.30835734870317,115.31064131191881,143.73900337626068,172.23586058664867
2025-10-31,66.58227848101265,114.4083039685834,141.75624719914347,175.5220625421443
2025-11-07,66.24788255223038,114.63714637146371,141.60268501871553,173.78466368846932
2025-11-14,67.17557251908397,115.06343250146446,143.59262460386057,176.99605950775455
2025-11-21,64.48412698412699,114.21650118418655,143.61900064169072,173.72566166554282
2025-11-28,65.74202496532594,116.32907039075366,146.8825404198764,177.97749494268376
2025-12-05,64.84049930651872,115.04325783310586,143.6427451430768,177.14093054619016
2025-12-12,63.24549237170597,114.93879472693031,145.2973663791136,180.3686572825354
2025-12-19,63.023975865354075,115.63088512241055,147.47477929081955,178.25248651382333
2025-12-26,65.60951437066403,117.19593779157947,149.86479177934018,180.32809339177342
2025-12-30,65.14925373134328,118.30343038442199,149.86541049798117,179.58582687120702
2026-01-09,66.70212765957447,119.83541146429712,152.01375245579567,185.12464177343224
2026-01-16,67.95865633074936,121.96702966784028,156.57099697885198,192.74064396493594
2026-01-23,68.608,122.46835443037976,157.3519163763066,191.21396662171273
2026-01-30,68.02665773557067,121.2237700059277,153.26633165829148,187.8750842886042
2026-02-06,65.74746008708273,122.8171334431631,156.10134436401242,194.86471679028995
2026-02-13,65.67357512953367,124.66612991091456,159.04033379694022,201.1784600472016
2026-02-20,64.62151394422311,126.07142857142857,160.09763153136865,200.63216453135536
2026-02-27,65.6862111009704,128.9779966103676,166.3183279742765,207.49114969656102
2026-03-06,63.90901656103048,124.93233632175809,158.53658536585365,195.8092759608901
2026-03-13,63.893016344725105,124.46364643709514,154.5628589661774,191.1786707687121
2026-03-19,62.637362637362635,124.02830188679246,154.04884318766068,190.14455495616994
2026-03-27,62.25769669327252,123.53846153846153,156.2303664921466,192.26704737019554
2026-04-03,62.144702842377264,121.18226600985223,154.9757934373319,192.0299856709373
2026-04-10,61.72800000000001,122.0125786163522,156.9500180223477,197.01671021577883
2026-04-17,63.576158940397356,124.06311637080867,156.54763592710225,198.12089093054618
2026-04-24,63.61130758672135,122.30769230769232,152.0632584542441,195.79136463250168
