Date,S17,S17Nm,Index,Constituents
2021-07-21,6,自動車・輸送機,102.31923601637108,99
2021-07-21,7,鉄鋼・非鉄,95.56313993174061,67
2021-07-21,8,機械,97.71784232365145,201
2021-07-21,9,電機・精密,99.08700322234156,265
2021-07-30,1,食品,100.14771048744461,125
2021-07-30,10,情報通信・サービスその他,96.70300685774575,964
2021-07-30,11,電気・ガス,95.70240295748613,27
2021-07-30,12,運輸・物流,100.1,93
2021-07-30,13,商社・卸売,101.42857142857142,265
2021-07-30,14,小売,100.15700360623427,298
2021-07-30,15,銀行,96.87194459532863,70
2021-07-30,16,金融（除く銀行）,98.57110542726028,78
2021-07-30,17,不動産,99.90240179266911,116
2021-07-30,2,エネルギー資源,100.1784486052732,14
2021-07-30,3,建設・資材,99.43502824858757,259
2021-07-30,4,素材・化学,99.09683995922529,260
2021-07-30,5,医薬品,95.92070207228028,68
2021-07-30,6,自動車・輸送機,102.87162162162163,97
2021-07-30,7,鉄鋼・非鉄,97.04931001798656,68
2021-07-30,8,機械,97.68941066567754,198
2021-07-30,9,電機・精密,99.12959381044487,263
2021-08-06,1,食品,99.78708303761533,125
2021-08-06,10,情報通信・サービスその他,95.34206695778748,965
2021-08-06,11,電気・ガス,96.07072691552064,27
2021-08-06,12,運輸・物流,100.2304147465438,97
2021-08-06,13,商社・卸売,100.7843137254902,261
2021-08-06,14,小売,99.31683571010956,296
2021-08-06,15,銀行,98.23667813881733,70
2021-08-06,16,金融（除く銀行）,97.41205922323152,78
2021-08-06,17,不動産,99.93674889310563,116
2021-08-06,2,エネルギー資源,100.27187922678942,14
2021-08-06,3,建設・資材,98.80652206021986,252
2021-08-06,4,素材・化学,99.43279661118453,264
2021-08-06,5,医薬品,92.9394653836443,68
2021-08-06,6,自動車・輸送機,102.46184145741015,97
2021-08-06,7,鉄鋼・非鉄,96.6772449968453,68
2021-08-06,8,機械,98.77987493350818,198
2021-08-06,9,電機・精密,98.58548585485855,261
2021-08-13,1,食品,99.61583207707938,128
2021-08-13,10,情報通信・サービスその他,96.26164596273293,970
2021-08-13,11,電気・ガス,97.9296066252588,27
2021-08-13,12,運輸・物流,102.02458423716558,99
2021-08-13,13,商社・卸売,101.66770958870246,266
2021-08-13,14,小売,100.92083842083844,296
2021-08-13,15,銀行,100.7664219323596,70
2021-08-13,16,金融（除く銀行）,98.87347463328754,78
2021-08-13,17,不動産,100.48094709581945,116
2021-08-13,2,エネルギー資源,101.70193666563556,14
2021-08-13,3,建設・資材,99.80013324450367,255
2021-08-13,4,素材・化学,100.88435745264528,262
2021-08-13,5,医薬品,96.67704860501843,68
2021-08-13,6,自動車・輸送機,103.47633136094674,99
2021-08-13,7,鉄鋼・非鉄,98.36813649313649,68
2021-08-13,8,機械,98.74251901870463,200
2021-08-13,9,電機・精密,98.44566608931396,266
2021-08-20,1,食品,99.5995995995996,127
2021-08-20,10,情報通信・サービスその他,93.14697926059513,967
2021-08-20,11,電気・ガス,95.93837535014005,27
2021-08-20,12,運輸・物流,100.0,98
2021-08-20,13,商社・卸売,100.05773672055427,267
2021-08-20,14,小売,99.15700737618546,299
2021-08-20,15,銀行,98.57168573710916,70
2021-08-20,16,金融（除く銀行）,95.12955416337206,78
2021-08-20,17,不動産,97.98301552292796,116
2021-08-20,2,エネルギー資源,96.21664693350483,14
2021-08-20,3,建設・資材,97.57804090419806,255
2021-08-20,4,素材・化学,97.87755102040816,261
2021-08-20,5,医薬品,95.20235692662534,68
2021-08-20,6,自動車・輸送機,97.78378378378379,97
2021-08-20,7,鉄鋼・非鉄,94.32201725211323,68
2021-08-20,8,機械,94.15670650730412,203
2021-08-20,9,電機・精密,93.62745098039215,265
2021-08-27,1,食品,100.19282684149633,127
2021-08-27,10,情報通信・サービスその他,96.73758865248226,965
2021-08-27,11,電気・ガス,97.86527514231499,27
2021-08-27,12,運輸・物流,101.71315864167613,96
2021-08-27,13,商社・卸売,101.1109968374772,264
2021-08-27,14,小売,99.64629295321157,298
2021-08-27,15,銀行,100.64752548071871,70
2021-08-27,16,金融（除く銀行）,97.83604867956292,78
2021-08-27,17,不動産,100.07105637138798,114
2021-08-27,2,エネルギー資源,97.77215739508081,14
2021-08-27,3,建設・資材,98.73417721518987,251
2021-08-27,4,素材・化学,99.88738738738738,263
2021-08-27,5,医薬品,97.10994150310302,68
2021-08-27,6,自動車・輸送機,99.79428996902864,98
2021-08-27,7,鉄鋼・非鉄,96.0,67
2021-08-27,8,機械,96.73839134142584,198
2021-08-27,9,電機・精密,97.25127847512783,266
2021-09-03,1,食品,101.54049515838706,128
2021-09-03,10,情報通信・サービスその他,98.79518072289156,973
2021-09-03,11,電気・ガス,98.17927170868346,27
2021-09-03,12,運輸・物流,101.31456883828803,96
2021-09-03,13,商社・卸売,103.43389418783266,270
2021-09-03,14,小売,100.65189048239895,299
2021-09-03,15,銀行,102.56146895029946,70
2021-09-03,16,金融（除く銀行）,100.0,78
2021-09-03,17,不動産,102.1103896103896,117
2021-09-03,2,エネルギー資源,99.53197589914197,14
2021-09-03,3,建設・資材,100.6212138750627,254
2021-09-03,4,素材・化学,102.16642393604494,266
2021-09-03,5,医薬品,99.7578634507238,68
2021-09-03,6,自動車・輸送機,102.82219091718837,96
2021-09-03,7,鉄鋼・非鉄,97.7815699658703,67
2021-09-03,8,機械,99.6458923512748,203
2021-09-03,9,電機・精密,101.13327545040156,264
2021-09-10,1,食品,102.63157894736842,129
2021-09-10,10,情報通信・サービスその他,100.60240963855422,975
2021-09-10,11,電気・ガス,100.80515297906602,27
2021-09-10,12,運輸・物流,103.48754448398576,99
2021-09-10,13,商社・卸売,104.83870967741935,267
2021-09-10,14,小売,102.30419639823309,298
2021-09-10,15,銀行,104.81421004268663,70
