Date,S33,S33Nm,PER,PBR,PERCount,PBRCount
2025-06-13,4050,電気･ガス業,7.645068166421819,0.557798369465156,26,26
2025-06-20,4050,電気･ガス業,7.8546560109647565,0.5732157332427742,26,26
2025-06-27,4050,電気･ガス業,8.05392326304874,0.5601859460474725,27,27
2025-07-04,4050,電気･ガス業,8.192188040096786,0.584368323433428,27,27
2025-07-11,4050,電気･ガス業,8.003691242509497,0.5784070678968267,26,26
2025-07-18,4050,電気･ガス業,8.29588662288282,0.5761510107294625,27,27
2025-07-25,4050,電気･ガス業,8.26132042862081,0.6024464113821519,27,27
2025-08-01,4050,電気･ガス業,8.76919152487638,0.5956377808560092,26,27
2025-08-08,4050,電気･ガス業,8.768997696972468,0.6248247806402739,26,27
2025-08-15,4050,電気･ガス業,9.168836696443975,0.6526894090578264,26,27
2025-08-22,4050,電気･ガス業,9.187013478266424,0.6590284788580283,26,27
2025-08-29,4050,電気･ガス業,9.001779888889931,0.6515155072429741,26,27
2025-09-05,4050,電気･ガス業,9.02527766824489,0.646585119620595,26,27
2025-09-12,4050,電気･ガス業,9.569412499687184,0.668863284139881,26,28
2025-09-19,4050,電気･ガス業,9.343758195732612,0.6529781058439013,26,28
2025-09-26,4050,電気･ガス業,9.553344513058459,0.6614683610305943,26,28
2025-10-03,4050,電気･ガス業,9.197399620459745,0.6350690864039635,26,28
2025-10-10,4050,電気･ガス業,9.250441628702514,0.6582795378047901,26,28
2025-10-17,4050,電気･ガス業,9.395169268581688,0.6355519994113596,26,28
2025-10-24,4050,電気･ガス業,9.309503762640142,0.6575243829781439,26,28
2025-10-31,4050,電気･ガス業,8.997055460359622,0.6424171807237729,26,28
2025-11-07,4050,電気･ガス業,9.467124090862844,0.6233405205134979,26,28
2025-11-14,4050,電気･ガス業,9.613757946816165,0.6300731807546953,26,28
2025-11-21,4050,電気･ガス業,9.794476690858447,0.6427186778477953,26,28
2025-11-28,4050,電気･ガス業,10.085475203782284,0.6842612945599998,26,28
2025-12-05,4050,電気･ガス業,9.492731238884662,0.6281697563078514,26,28
2025-12-12,4050,電気･ガス業,9.717361151620032,0.6287552764215238,26,28
2025-12-19,4050,電気･ガス業,10.157217722725107,0.6343294439433177,25,27
2025-12-26,4050,電気･ガス業,10.12104479507588,0.6432699882924895,26,28
2025-12-30,4050,電気･ガス業,9.990315092527894,0.6403147498761357,26,28
2026-01-09,4050,電気･ガス業,9.59790361676064,0.6332751569486469,26,28
2026-01-16,4050,電気･ガス業,9.566924136356096,0.6565742537178053,26,28
2026-01-23,4050,電気･ガス業,9.878035393834288,0.6397929797149609,26,28
2026-01-30,4050,電気･ガス業,9.754621774920984,0.6176295621596993,26,28
2026-02-06,4050,電気･ガス業,10.330410071641838,0.6254104163268628,26,28
2026-02-13,4050,電気･ガス業,11.311247448981202,0.6293158025377485,26,28
2026-02-20,4050,電気･ガス業,11.39241846912294,0.6951210085517923,26,28
2026-02-27,4050,電気･ガス業,11.608308826431958,0.686267296140124,26,28
2026-03-06,4050,電気･ガス業,11.016739878371197,0.6397446934971598,26,28
2026-03-13,4050,電気･ガス業,10.85257179835492,0.6336873021034816,26,28
2026-03-19,4050,電気･ガス業,10.95163887988425,0.6203980262999884,26,28
2026-03-27,4050,電気･ガス業,11.29433072119247,0.6521652348013505,26,28
2026-04-03,4050,電気･ガス業,11.884022783764092,0.6969373866857933,26,28
2026-04-10,4050,電気･ガス業,11.513454332185365,0.6961077945646208,26,28
2026-04-17,4050,電気･ガス業,11.835273732490691,0.7087049213140746,26,28
2026-04-24,4050,電気･ガス業,10.955517743634603,0.6649797932410666,26,28
2021-04-30,5050,陸運業,26.123860421251177,0.9913079328366095,15,12
2021-05-07,5050,陸運業,26.598553913863565,0.8509070998003825,17,16
2021-05-14,5050,陸運業,15.063137972759145,0.8742567609994543,47,49
2021-05-21,5050,陸運業,14.681893412777224,0.8365185395708827,48,50
2021-05-28,5050,陸運業,17.037071095904913,0.9378039179363682,44,47
2021-06-04,5050,陸運業,15.187242096118643,0.9609595702310934,45,47
2021-06-11,5050,陸運業,17.776496447067323,0.9426664915656837,44,46
2021-06-18,5050,陸運業,14.967528673223502,0.9864317014140707,46,47
2021-06-25,5050,陸運業,15.582671300893743,0.8682190761859221,46,49
2021-07-02,5050,陸運業,15.888778550148956,0.873591413038971,47,50
2021-07-09,5050,陸運業,15.078650988179081,0.9054337344703338,47,48
2021-07-16,5050,陸運業,17.61459826977746,0.9378047865556306,46,47
2021-07-21,5050,陸運業,15.11111111111111,0.8239693902839562,47,48
2021-07-30,5050,陸運業,15.20275511153858,0.8682452762966045,45,49
2021-08-06,5050,陸運業,18.818499337588822,0.8162949867895457,47,51
2021-08-13,5050,陸運業,19.535233576589544,0.7623408687470703,50,53
2021-08-20,5050,陸運業,19.927048448030764,0.8235402085657842,48,51
2021-08-27,5050,陸運業,19.050217465202582,0.8428607999690871,48,51
2021-09-03,5050,陸運業,19.25978184612879,0.8440683369317935,48,51
2021-09-10,5050,陸運業,19.45348169163431,0.8505809758478116,50,53
2021-09-17,5050,陸運業,18.848608936528965,0.8693649431304804,47,50
2021-09-24,5050,陸運業,19.450800915331808,0.8738378064054895,47,50
2021-10-01,5050,陸運業,19.71381463003555,0.8502815809249507,46,49
2021-10-08,5050,陸運業,18.74688880580142,0.8332005042674356,48,51
2021-10-15,5050,陸運業,18.667951342888113,0.8250226246153455,47,50
2021-10-22,5050,陸運業,19.16583912611718,0.8116780970491906,47,50
2021-10-29,5050,陸運業,19.48006540353587,0.8416532630063807,44,49
2021-11-05,5050,陸運業,18.93893773334939,0.8681852262288283,43,48
2021-11-12,5050,陸運業,14.722222222222221,0.767720503520557,43,50
2021-11-19,5050,陸運業,13.251670378619155,0.747332733954007,43,50
2021-11-26,5050,陸運業,12.824795842613216,0.7263464257308679,45,52
2021-12-03,5050,陸運業,14.277777777777779,0.8957896091998071,43,49
2021-12-10,5050,陸運業,12.69487750556793,0.8518337228843214,43,48
2021-12-17,5050,陸運業,12.982178426669975,0.6633295151709612,44,51
2021-12-24,5050,陸運業,12.6644912806248,0.6525246814085559,45,52
2021-12-30,5050,陸運業,13.648586032291965,0.9072392972160397,42,47
2022-01-07,5050,陸運業,13.010393466963624,0.6341656394878019,45,52
2022-01-14,5050,陸運業,13.06568952605114,0.8042196171624814,43,49
2022-01-21,5050,陸運業,13.5,0.9131545147257393,43,49
2022-01-28,5050,陸運業,12.467991192171898,0.6355128367269508,44,51
2022-02-04,5050,陸運業,12.698077189461502,0.8199175976776649,44,51
2022-02-10,5050,陸運業,13.666666666666666,0.9191424131829572,45,51
2022-02-18,5050,陸運業,13.61111111111111,0.8585587804842707,45,51
2022-02-25,5050,陸運業,12.25167281477961,0.8730492240367478,46,53
2022-03-04,5050,陸運業,11.049629981668817,0.836823115155555,47,53
2022-03-11,5050,陸運業,10.930958397099342,0.7483978994566038,46,52
2022-03-18,5050,陸運業,10.6585000534931,0.7792236115792996,47,54
2022-03-25,5050,陸運業,10.738739702578368,0.7686080853409313,47,54
2022-04-01,5050,陸運業,11.321203068775885,0.8946684764365048,45,51
2022-04-08,5050,陸運業,10.463926576684319,0.7295381635348186,46,52
2022-04-15,5050,陸運業,10.812003530450133,0.8873710174117373,45,51
2022-04-22,5050,陸運業,13.222222222222221,0.7259593100171609,43,50
2022-04-28,5050,陸運業,10.096715024178756,0.8409243117764652,51,53
2022-05-06,5050,陸運業,10.455227613806903,0.8656347215399092,49,52
2022-05-13,5050,陸運業,10.468770884288965,0.8180662924917929,54,53
2022-05-20,5050,陸運業,11.058498414854675,0.8290994892203475,54,53
2022-05-27,5050,陸運業,10.364095169430426,0.8441782040304522,51,50
2022-06-03,5050,陸運業,12.08380732905383,0.8623575841813184,50,49
2022-06-10,5050,陸運業,11.966711957686325,0.862325080189938,50,49
2022-06-17,5050,陸運業,10.859269282814614,0.7411508637046199,55,54
2022-06-24,5050,陸運業,10.901806158676205,0.8426609005342152,54,53
2022-07-01,5050,陸運業,10.938410067190702,0.6696966290330352,56,55
2022-07-08,5050,陸運業,11.141042269446938,0.8552992820959628,51,50
2022-07-15,5050,陸運業,11.129905277401894,0.848723918101925,53,52
2022-07-22,5050,陸運業,11.062246278755074,0.7485613709594333,53,52
2022-07-29,5050,陸運業,11.59811937786527,0.8617400152632917,52,51
2022-08-05,5050,陸運業,14.489035489585241,0.7882517838424837,53,52
2022-08-12,5050,陸運業,12.036434612882237,0.7765339520412063,55,54
2022-08-19,5050,陸運業,12.036434612882237,0.7915077849239107,55,54
2022-08-26,5050,陸運業,12.438059130666135,0.678814511360624,55,54
2022-09-02,5050,陸運業,12.554458079749908,0.7690550615274183,53,52
2022-09-09,5050,陸運業,12.781106478738263,0.8638599168998558,54,53
2022-09-16,5050,陸運業,12.087199045930078,0.8698782925711638,54,53
2022-09-22,5050,陸運業,12.368745452031362,0.8585601628084456,54,53
2022-09-30,5050,陸運業,11.948627534477868,0.6971798195386532,54,53
2022-10-07,5050,陸運業,12.270652218127713,0.7136654795313542,54,53
2022-10-14,5050,陸運業,12.487948548983606,0.8698748739361022,52,51
2022-10-21,5050,陸運業,12.271803912982653,0.8522541303483038,52,51
2022-10-28,5050,陸運業,12.033099883274971,0.8212883854134724,53,52
2022-11-04,5050,陸運業,12.100601330185,0.7319129657828172,54,53
2022-11-11,5050,陸運業,11.680505629682287,0.7010810062544832,56,55
2022-11-18,5050,陸運業,11.686394234378518,0.7590114235270717,55,54
2022-11-25,5050,陸運業,11.766045774054067,0.721194562068197,56,55
2022-12-02,5050,陸運業,11.561850403764804,0.712910411134742,56,55
2022-12-09,5050,陸運業,11.537518023310668,0.8308533619348308,54,53
2022-12-16,5050,陸運業,11.52789854520579,0.8245590182838094,52,51
2022-12-23,5050,陸運業,11.048272065263632,0.7526731315900661,55,54
2022-12-30,5050,陸運業,11.132034218445185,0.7209644740319394,54,53
2023-01-06,5050,陸運業,11.5859858926148,0.7981227749495193,52,51
2023-01-13,5050,陸運業,11.128480907120228,0.8145947888706515,53,52
2023-01-20,5050,陸運業,10.66330952507196,0.818264674632788,54,53
2023-01-27,5050,陸運業,10.816882893046879,0.8295944932046265,52,51
2023-02-03,5050,陸運業,10.859210700498075,0.8094525935213579,52,51
2023-02-10,5050,陸運業,10.822524505959123,0.8714763646058121,50,50
2023-02-17,5050,陸運業,10.874987528684027,0.6678915853017453,53,54
2023-02-24,5050,陸運業,10.866319683337629,0.6887707961182447,54,55
2023-03-03,5050,陸運業,10.980490245122562,0.6751534953788354,55,56
2023-03-10,5050,陸運業,10.965312003620944,0.6801907806148774,54,55
2023-03-17,5050,陸運業,10.934685338107208,0.8119703309817665,52,53
2023-03-24,5050,陸運業,10.88849440150438,0.6742114134360703,54,55
2023-03-31,5050,陸運業,11.121040611657234,0.7023121341007217,55,56
2023-04-07,5050,陸運業,10.6640287687311,0.8094525935213579,52,53
2023-04-14,5050,陸運業,11.02155005471804,0.7122811874708984,54,55
2023-04-21,5050,陸運業,11.228753794787467,0.7321646552483546,54,55
2023-04-28,5050,陸運業,10.982525170697837,0.705544444971236,55,56
2023-05-02,5050,陸運業,11.135502991054278,0.765780311073172,53,54
2023-05-12,5050,陸運業,11.233464033126902,0.7350939171222216,55,55
2023-05-19,5050,陸運業,11.477369379819297,0.7407768678459496,54,55
2023-05-26,5050,陸運業,11.056726907630521,0.73389498886919,55,56
2023-06-02,5050,陸運業,11.436348008786172,0.7652545252986716,53,54
2023-06-09,5050,陸運業,11.53363453815261,0.8064782848725536,51,51
2023-06-16,5050,陸運業,11.541400057301118,0.7965371145886905,53,53
2023-06-23,5050,陸運業,11.797188755020079,0.7963019027290512,53,53
2023-06-30,5050,陸運業,11.705411029593233,0.8161373209656024,54,54
2023-07-07,5050,陸運業,11.708969256915932,0.8473460957939143,52,52
2023-07-14,5050,陸運業,11.144087523277467,0.7950298549611134,53,53
2023-07-21,5050,陸運業,11.482627286464862,0.8129847672073116,54,54
2023-07-28,5050,陸運業,11.70292790186321,0.8237309843803675,55,55
2023-08-04,5050,陸運業,11.671102881610926,0.7786490693107938,55,55
2023-08-10,5050,陸運業,12.107248591347531,0.8243247255007571,55,55
2023-08-18,5050,陸運業,11.975824038880926,0.82342066214211,53,53
2023-08-25,5050,陸運業,12.096400879527833,0.8455163913822602,53,53
2023-09-01,5050,陸運業,12.273306399232352,0.8637378426097981,54,54
2023-09-08,5050,陸運業,12.717303258770016,0.8753870832153855,53,53
2023-09-15,5050,陸運業,12.628115920825724,0.8557243898662436,54,54
2023-09-22,5050,陸運業,12.521728295845067,0.8292418788220823,54,54
2023-09-29,5050,陸運業,12.30911959758972,0.7934620182698425,54,54
2023-10-06,5050,陸運業,11.874418483076019,0.8064720974197386,56,56
2023-10-13,5050,陸運業,11.78448616114168,0.8007332270229185,56,56
2023-10-20,5050,陸運業,11.798766294227187,0.8166276366693259,53,53
2023-10-27,5050,陸運業,11.879888771375299,0.830188669108994,54,54
2023-11-02,5050,陸運業,11.848681280617546,0.8645136587175284,55,55
2023-11-10,5050,陸運業,11.801266213712166,0.8410682389333088,53,54
2023-11-17,5050,陸運業,12.034535727711496,0.8013823158867222,52,54
2023-11-24,5050,陸運業,11.83604234083266,0.8248036613004991,52,54
2023-12-01,5050,陸運業,12.045329921403765,0.8179521867035804,53,54
2023-12-08,5050,陸運業,12.09856994408432,0.7876945903581299,53,55
2023-12-15,5050,陸運業,12.086455858161214,0.7640158218972737,53,55
2023-12-22,5050,陸運業,12.351489672820325,0.8437399234881748,51,53
2023-12-29,5050,陸運業,12.1018851168611,0.8511044852171351,51,53
2024-01-05,5050,陸運業,12.210874742663384,0.8608575534527851,53,55
2024-01-12,5050,陸運業,12.465564097795506,0.8311705989234194,54,56
2024-01-19,5050,陸運業,12.252255342624682,0.8262585965730036,54,56
2024-01-26,5050,陸運業,12.372340854963065,0.8483178942926637,53,55
2024-02-02,5050,陸運業,12.675927618351306,0.8483601163055053,53,55
2024-02-09,5050,陸運業,11.967647596417473,0.8485535792447575,53,55
2024-02-16,5050,陸運業,11.38909133122956,0.7819467758218812,54,56
2024-02-22,5050,陸運業,11.404683207138792,0.7955356257562742,54,56
2024-03-01,5050,陸運業,11.464164197124354,0.8317134263691841,53,55
2024-03-08,5050,陸運業,11.425749094501153,0.8317134263691841,53,55
2024-03-15,5050,陸運業,11.650751838437055,0.8313841455285834,53,55
2024-03-22,5050,陸運業,11.672662841350125,0.8500277831676213,54,56
2024-03-29,5050,陸運業,11.213054421220292,0.8395530731122572,54,56
2024-04-05,5050,陸運業,11.272088684008342,0.8330348971389917,53,55
2024-04-12,5050,陸運業,11.221715667122957,0.8399984083402968,54,55
2024-04-19,5050,陸運業,10.975824960315025,0.8215400304388669,54,56
2024-04-26,5050,陸運業,11.250137196795082,0.847666924824556,53,54
2024-05-02,5050,陸運業,11.584699453551913,0.8540453288275108,53,55
2024-05-10,5050,陸運業,12.051153460381142,0.8662803763179772,55,56
2024-05-17,5050,陸運業,12.231695085255767,0.8546678968650767,53,54
2024-05-24,5050,陸運業,12.455557233382631,0.8478943498904059,54,55
2024-05-31,5050,陸運業,12.533983072582714,0.8780908320605474,53,54
2024-06-07,5050,陸運業,12.277507053090536,0.832029639130776,55,56
2024-06-14,5050,陸運業,12.301333116334138,0.8600905611631408,52,53
2024-06-21,5050,陸運業,12.540152038006504,0.8408545828209077,52,53
2024-06-28,5050,陸運業,12.407258384796755,0.8727237069511462,54,55
2024-07-05,5050,陸運業,12.1436770614119,0.8446413522461285,55,56
2024-07-12,5050,陸運業,12.568392268710928,0.8600905611631408,54,55
2024-07-19,5050,陸運業,12.514982020413553,0.8610221176051172,54,55
2024-07-26,5050,陸運業,12.298025134649912,0.8342939515551513,55,56
2024-08-02,5050,陸運業,11.879012160555067,0.7917230669864022,54,55
2024-08-09,5050,陸運業,11.72735682448911,0.8025191362287023,53,54
2024-08-16,5050,陸運業,12.058739446435549,0.818863931508826,54,55
2024-08-23,5050,陸運業,12.299420748759873,0.8384465805946255,52,53
2024-08-30,5050,陸運業,12.155211191216075,0.8207534853679821,54,55
2024-09-06,5050,陸運業,12.125621694561804,0.8481717148950189,52,53
2024-09-13,5050,陸運業,12.13440890236673,0.8529422428483376,52,53
2024-09-20,5050,陸運業,12.135669804920934,0.8651628898867834,54,55
2024-09-27,5050,陸運業,12.206143935387722,0.8518818272207325,55,56
2024-10-04,5050,陸運業,12.19652901302822,0.84923879996165,53,54
2024-10-11,5050,陸運業,11.80258676969762,0.8478249562217175,54,55
2024-10-18,5050,陸運業,11.862015901513209,0.837814593476385,53,54
2024-10-25,5050,陸運業,11.416682609527452,0.8240383952127242,55,56
2024-11-01,5050,陸運業,11.677930632268689,0.817413771513269,53,54
2024-11-08,5050,陸運業,11.948120270324956,0.8314572769876323,55,55
2024-11-15,5050,陸運業,12.275001720499407,0.8245114422412982,56,55
2024-11-22,5050,陸運業,12.32946201933901,0.8443573694887043,54,53
2024-11-29,5050,陸運業,11.639648219307592,0.8412365414289925,56,55
2024-12-06,5050,陸運業,11.669775119220628,0.824102863726808,56,55
2024-12-13,5050,陸運業,11.636499220391839,0.8611433763006047,55,54
2024-12-20,5050,陸運業,11.624511327775423,0.8370867511143161,57,56
2024-12-27,5050,陸運業,11.82786312849162,0.8483598230914806,55,54
2024-12-30,5050,陸運業,11.837574134302658,0.8684139160336626,57,56
2025-01-10,5050,陸運業,11.488623451435355,0.8381697996094581,56,55
2025-01-17,5050,陸運業,11.55513362330111,0.8505024420367148,54,53
2025-01-24,5050,陸運業,11.667703795892969,0.8468247019557912,55,54
2025-01-31,5050,陸運業,12.123673183156082,0.8743614214337844,54,53
2025-02-07,5050,陸運業,11.698817672682017,0.8958265775487078,55,54
2025-02-14,5050,陸運業,11.483208515849466,0.8708543916095819,57,56
2025-02-21,5050,陸運業,11.14521841794569,0.8806808191265181,57,56
2025-02-28,5050,陸運業,11.341991341991342,0.8878081028831752,57,56
2025-03-07,5050,陸運業,11.89530497911623,0.9151908082222192,56,55
2025-03-14,5050,陸運業,11.979535615899252,0.9051928358298231,57,56
2025-03-21,5050,陸運業,12.22353404171586,0.9177883022299611,57,56
2025-03-28,5050,陸運業,12.139772515439152,0.8755476420244745,56,55
2025-04-04,5050,陸運業,11.497991199540845,0.8320086318447069,57,56
2025-04-11,5050,陸運業,11.87216841010924,0.8705424510774858,54,53
2025-04-18,5050,陸運業,12.473689405883334,0.8932918182659219,56,55
2025-04-25,5050,陸運業,11.97744754693369,0.8811588224320893,56,55
2025-05-02,5050,陸運業,12.629382645338133,0.8978416917036091,57,57
2025-05-09,5050,陸運業,12.520428245396612,0.9558761012575686,54,54
2025-05-16,5050,陸運業,12.281169077001792,0.9299278850013194,56,56
2025-05-23,5050,陸運業,12.326405290505432,0.8985698914573652,55,55
2025-05-30,5050,陸運業,12.583494936436114,0.918899264880588,55,55
2025-06-06,5050,陸運業,12.45583119936531,0.9621080462091026,54,54
2025-06-13,5050,陸運業,12.262982115923293,0.9586858057463118,54,54
2025-06-20,5050,陸運業,12.377003295620256,0.9424278720834429,56,56
2025-06-27,5050,陸運業,12.318960612391827,0.9517080514738764,56,56
2025-07-04,5050,陸運業,12.274384112619408,0.9783913094285293,54,54
2025-07-11,5050,陸運業,12.515082956259427,0.9915907949467503,55,55
2025-07-18,5050,陸運業,12.291149754881326,0.9987334321797506,56,56
2025-07-25,5050,陸運業,12.621441536672302,1.021824834729568,56,56
2025-08-01,5050,陸運業,12.542680214168033,1.0376211909377153,54,54
2025-08-08,5050,陸運業,13.118231550742436,1.036609873307121,57,57
2025-08-15,5050,陸運業,13.343693817228875,1.0089327063312314,55,55
2025-08-22,5050,陸運業,13.573336196353528,1.0245088073845638,56,56
2025-08-29,5050,陸運業,13.42632513314735,1.0141269493773584,55,55
2025-09-05,5050,陸運業,13.68957839546075,1.0295227200817776,55,55
2025-09-12,5050,陸運業,13.528570765624654,1.0726678089226716,54,54
2025-09-19,5050,陸運業,13.59449106165633,1.0346946722807702,57,57
2025-09-26,5050,陸運業,13.834841628959277,1.0867309848200999,57,57
2025-10-03,5050,陸運業,13.265652031414575,1.0359692882256786,56,56
2025-10-10,5050,陸運業,13.001641736592484,1.0255277288068798,57,57
2025-10-17,5050,陸運業,13.091682690340793,1.0189561253267743,55,55
2025-10-24,5050,陸運業,13.179496534111639,1.0510805500982319,57,57
2025-10-31,5050,陸運業,12.889358321871718,1.0170592125108087,56,56
2025-11-07,5050,陸運業,13.312340881682971,1.0147662734818699,57,57
2025-11-14,5050,陸運業,13.256741145865956,1.0151924148039797,56,56
2025-11-21,5050,陸運業,13.221785782352672,1.0082430290792428,56,56
2025-11-28,5050,陸運業,13.490222968097967,1.0476106907403528,56,56
2025-12-05,5050,陸運業,13.13629014786599,1.0169542258045172,56,56
2025-12-12,5050,陸運業,13.37883711540238,1.0479503448015937,56,56
2025-12-19,5050,陸運業,13.593550068374448,1.0629579850548132,56,56
2025-12-26,5050,陸運業,13.62285682597026,1.0826638110248714,56,56
2025-12-30,5050,陸運業,13.647326812273885,1.080368187440879,57,57
2026-01-09,5050,陸運業,13.741649020858137,1.1271694379848074,56,56
2026-01-16,5050,陸運業,14.235406179232175,1.109419002205722,56,56
2026-01-23,5050,陸運業,14.266426642664268,1.1386631716906945,57,57
2026-01-30,5050,陸運業,13.787840244212667,1.1184487301552155,57,57
2026-02-06,5050,陸運業,13.962671138521607,1.099090529989782,56,56
2026-02-13,5050,陸運業,14.636240537967758,1.145226578586568,56,56
2026-02-20,5050,陸運業,14.337822671156005,1.1008791192967045,55,55
2026-02-27,5050,陸運業,14.053429707571233,1.1503511197246605,56,56
2026-03-06,5050,陸運業,13.93939393939394,1.1023154215814766,57,57
2026-03-13,5050,陸運業,13.961435196485235,1.0725460234301099,55,55
2026-03-19,5050,陸運業,13.918208647381451,1.0719525426217253,56,56
2026-03-27,5050,陸運業,13.88236759008381,1.0704983816918139,56,56
2026-04-03,5050,陸運業,13.973063973063974,1.1052409664925593,55,55
2026-04-10,5050,陸運業,13.686658471917568,1.112982025853035,54,54
2026-04-17,5050,陸運業,13.54516859041746,1.08433670612266,56,56
2026-04-24,5050,陸運業,13.35974643423138,1.060539911227534,55,55
2021-04-30,5100,海運業,1.9445330356668262,,3,2
2021-05-07,5100,海運業,2.123930260989741,,3,2
2021-05-14,5100,海運業,8.447311753963497,0.43380282221091776,10,10
2021-05-21,5100,海運業,8.75362192368006,0.4350618398510673,10,10
2021-05-28,5100,海運業,8.411112980988344,0.438006841070405,10,10
2021-06-04,5100,海運業,8.616763327603925,0.45821031011856794,10,10
2021-06-11,5100,海運業,8.847362892716419,0.47498264436809234,10,10
2021-06-18,5100,海運業,9.26042486231314,0.47046129044050705,11,10
2021-06-25,5100,海運業,10.456333595594021,0.4957953794475317,11,10
2021-07-02,5100,海運業,10.086546026750591,0.4906191892569877,11,10
2021-07-09,5100,海運業,9.5279307631786,0.4796626274987089,11,10
2021-07-16,5100,海運業,8.65258265269725,0.4806562848509561,10,9
2021-07-21,5100,海運業,9.43351691581432,0.4746062374872769,11,10
2021-07-30,5100,海運業,9.94492525570417,0.5094674155475509,11,10
2021-08-06,5100,海運業,8.582596872875595,0.5860799983189091,11,10
2021-08-13,5100,海運業,6.0322428121402325,0.7066104006517591,10,10
2021-08-20,5100,海運業,5.729270970323009,0.6436275592931188,10,10
2021-08-27,5100,海運業,6.134127612447811,0.7134690524208092,10,10
2021-09-03,5100,海運業,6.274919474007322,0.7517651942434391,10,10
2021-09-10,5100,海運業,6.508698095500404,0.8013728698192284,10,10
2021-09-17,5100,海運業,8.075734484428455,0.8603945441179999,10,10
2021-09-24,5100,海運業,8.143393022315768,0.8931791740256054,10,10
2021-10-01,5100,海運業,6.544090260175604,0.7176519784826159,10,10
2021-10-08,5100,海運業,5.895600418241775,0.6833311108880927,9,10
2021-10-15,5100,海運業,6.4301435000565705,0.6938192752933094,10,10
2021-10-22,5100,海運業,6.454590964577586,0.7070805433257032,10,10
2021-10-29,5100,海運業,6.673628604617669,0.7315158409402188,10,10
2021-11-05,5100,海運業,6.3713942476505,0.6833742553886849,10,10
2021-11-12,5100,海運業,4.0727536407033655,0.6736834573153131,9,10
2021-11-19,5100,海運業,3.7887485648679675,0.6470411131242652,9,10
2021-11-26,5100,海運業,3.982113722883558,0.660541239687604,9,10
2021-12-03,5100,海運業,4.332588071786815,0.7149902070587199,9,10
2021-12-10,5100,海運業,4.187564203275122,0.7075247054293681,9,10
2021-12-17,5100,海運業,4.151308236147199,0.6958679243909763,9,10
2021-12-24,5100,海運業,4.163393558523174,0.715321075781248,9,10
2021-12-30,5100,海運業,4.223820170403045,0.722148283060721,9,10
2022-01-07,5100,海運業,4.27820412109493,0.7455102408317589,9,10
2022-01-14,5100,海運業,4.27820412109493,0.7488916081015835,9,10
2022-01-21,5100,海運業,3.579672487763611,0.6723389561742033,9,10
2022-01-28,5100,海運業,3.4854069732310107,0.6469742406579144,9,10
2022-02-04,5100,海運業,3.818838173384894,0.7187243898322045,9,10
2022-02-10,5100,海運業,5.612151100426653,0.770174139764886,10,10
2022-02-18,5100,海運業,5.750461632445173,0.9253173546622309,10,11
2022-02-25,5100,海運業,5.0266209858833975,0.9181075103894666,10,11
2022-03-04,5100,海運業,5.5155364940748886,1.0679037909421283,10,11
2022-03-11,5100,海運業,5.35661173857552,1.01806640625,10,11
2022-03-18,5100,海運業,5.068655585248771,1.03271484375,10,11
2022-03-25,5100,海運業,4.8699539295894,0.996416680393274,10,11
2022-04-01,5100,海運業,4.560838283052841,0.9019056131472996,10,11
2022-04-08,5100,海運業,4.056292437213521,0.8244875474918113,10,11
2022-04-15,5100,海運業,4.151953926719527,0.8443078684513956,10,11
2022-04-22,5100,海運業,4.2343143771630265,0.877602767284049,10,11
2022-04-28,5100,海運業,4.47060607715936,0.8514907095620897,10,11
2022-05-06,5100,海運業,4.742258000712628,0.8830033996981047,10,11
2022-05-13,5100,海運業,5.329470421776041,0.7596950851117709,11,11
2022-05-20,5100,海運業,6.2121007950411,0.7914252607184241,11,11
2022-05-27,5100,海運業,6.060503975205498,0.7844727694090382,11,11
2022-06-03,5100,海運業,6.37043525131384,0.880648899188876,11,11
2022-06-10,5100,海運業,6.030184611238378,0.7876103900765079,11,11
2022-06-17,5100,海運業,5.770785608408571,0.7567041595798347,11,11
2022-06-24,5100,海運業,5.821317881687104,0.7238039787285376,11,11
2022-07-01,5100,海運業,5.814580245249966,0.7228070035512256,11,11
2022-07-08,5100,海運業,5.956070610429862,0.7377616312109061,11,11
2022-07-15,5100,海運業,5.95943942864843,0.7497253333386505,11,11
2022-07-22,5100,海運業,6.272739522975341,0.8135317446866208,11,11
2022-07-29,5100,海運業,6.24242015900822,0.7935922411403801,11,11
2022-08-05,5100,海運業,6.633203072362216,1.044829985823013,11,11
2022-08-12,5100,海運業,5.45171339563863,0.9737911078960548,11,11
2022-08-19,5100,海運業,5.36723163841808,0.918145901730566,11,11
2022-08-26,5100,海運業,5.660277733776863,0.9593233542930277,11,11
2022-09-02,5100,海運業,5.42795290142035,0.8725168326748651,11,11
2022-09-09,5100,海運業,5.113786366756429,0.8424684213455012,11,11
2022-09-16,5100,海運業,4.6464966471302604,0.8113071058928274,11,11
2022-09-22,5100,海運業,4.699297745393104,0.8224361471259252,11,11
2022-09-30,5100,海運業,4.321769892813771,0.7245005842746648,11,11
2022-10-07,5100,海運業,4.482813242515444,0.7389683378776919,11,11
2022-10-14,5100,海運業,4.701937800306247,0.7666739113529552,11,11
2022-10-21,5100,海運業,4.855060985268494,0.7696648368848912,11,11
2022-10-28,5100,海運業,4.413387274733358,0.7407525567428422,11,11
2022-11-04,5100,海運業,4.203640500568828,0.7178221276646654,11,11
2022-11-11,5100,海運業,4.474684320215766,0.7357676808562821,11,11
