Date,エネルギー資源,不動産,医薬品,商社・卸売,小売,建設・資材,情報通信・サービスその他,機械,素材・化学,自動車・輸送機,運輸・物流,金融（除く銀行）,鉄鋼・非鉄,銀行,電機・精密,電気・ガス,食品,TOPIX
2024-12-20,184.9459210779791,123.98975672215109,66.60485534670096,129.70498474059002,103.52482727630175,118.16305469556244,84.09415439535921,113.65889676291194,104.4593565520515,120.86567173951117,113.82530658527304,124.7745431430107,120.31757111034666,159.8981077147016,99.72857696781699,115.94202898550725,110.8108108108108,142.34185350640593
2024-12-27,190.02051743755376,122.72401433691755,64.79569052137992,133.27284061501612,105.60747663551402,122.17682428220581,84.16824196597354,115.51418439716312,106.28697387107174,126.80823772536165,112.91828793774319,124.88092310653039,125.07561966397624,166.75517790759426,101.77957618448268,117.64705882352939,112.16165413533834,147.5935603506406
2024-12-30,192.2073502722323,123.28536394750316,66.06508438070651,133.8235294117647,106.10889774236387,123.46185823461727,84.84400685128347,116.75531914893618,106.76731163573268,128.07328605200945,114.45936054548167,127.53447434682398,124.88774427670522,166.33237822349568,101.86127733492319,121.84873949579831,112.29323308270676,146.7106372218476
2025-01-10,181.2796381944851,121.86379928315412,65.24134893735385,131.01071975497703,104.24597364568082,119.97950819672131,84.5147415369057,115.88250347298383,105.31177829099308,122.53513145965549,114.25404791554672,126.66498735963468,123.92631613310586,162.46418338108884,100.30463680962175,115.88785046728971,108.78326996197718,142.98086648685097
2025-01-17,181.45856507230258,122.42424242424241,67.35725701640382,130.99214145383104,102.3715415019763,118.24915824915824,84.03954802259888,115.60677988089398,103.98268398268398,122.32038470871109,110.40646957654047,125.70210824692066,124.27716437509973,166.189111747851,98.95287958115183,113.4453781512605,107.33840304182509,141.15285738368172
2025-01-24,178.14128271178504,124.98984730344378,67.64823140960343,131.75941540191118,103.32402132632194,121.38492871690427,84.9296725421847,116.3979551710578,104.92713937610074,124.42557442557442,112.04431253771527,127.79369627507164,125.23116406018595,163.70088594671148,103.37078651685394,116.35514018691589,107.42809561808278,144.92582602832096
2025-01-31,180.41727078242707,126.3157894736842,67.84408922063707,133.53502083598713,104.57142857142858,122.42242242242243,86.40674394099051,118.15494991591721,107.2140725217502,127.731213269253,116.0955816050496,131.4669887761147,124.6056484461505,175.72869955156952,102.56410256410255,118.01661474558671,109.24821019850262,146.90766183412003
2025-02-07,180.21559042210643,125.08633824276284,65.65312687512501,133.12239847816858,105.49627541775719,124.34325744308232,85.48790658882403,116.42611683848799,106.80226206541997,125.46430722578769,116.95649846488172,133.57411667769904,125.39109153126189,174.7486033519553,100.32852092784887,113.6552440290758,108.34287896143566,144.19831001348618
2025-02-14,180.82299045723317,126.69375317420011,68.38465132259836,133.43216068513567,105.31120331950208,122.29102167182661,87.87578863334716,116.78200692041523,106.94980694980696,126.81818181818181,115.78830648493563,131.07801101353363,128.15991205720067,177.73992770292477,103.51137487636004,113.49948078920042,107.69817073170731,145.35622471341875
2025-02-21,183.72936303495112,124.0566037735849,67.54423044622362,131.4,102.75000000000001,122.57035868538459,86.85714285714286,117.07317073170731,104.45163235277847,126.36363636363637,115.80429994403491,126.24282187144561,127.16005665468523,181.20567375886526,104.63054187192118,112.72141706924315,107.75193798449611,144.16143374915714
2025-02-28,176.19760259937942,122.81467946713462,65.62804186945797,131.5759453319678,103.7107843137255,121.72470978441127,85.34258456201215,115.73770491803279,103.68610326226562,127.08625963667653,116.61969794494354,126.96494591263865,129.18665194282806,175.25225703664364,100.46809651474531,114.8203773950185,108.01033591731266,141.2935139919083
2025-03-07,179.67588255956912,125.2176008814213,67.54860610896003,136.19220585581454,104.18774258169525,125.0,85.71428571428571,120.26542161856253,106.5603913538021,131.71828171828173,118.43252123911023,130.03731343283582,132.60178560752507,180.91552617241183,102.14868691950436,117.78514861668211,108.01033591731266,142.6895439986514
2025-03-14,183.73975060344176,124.52554744525548,67.50610163989589,136.0531561461794,105.84117647058824,125.25497814473046,86.17092119866815,119.13561847988076,104.73339668461618,130.13486513486515,116.50211565585332,132.6321429857951,131.91820674197777,181.36826783114992,103.08788598574823,118.89848812095032,109.03353057199212,143.0720035401214
2025-03-21,197.14767984126942,128.7762313967246,66.93867457962412,137.23529988062558,105.79994061766492,126.91579133642648,88.45567734356487,121.9887955182073,106.47743813682678,134.06130958509215,121.13918973124748,130.98806019257236,137.75933609958506,193.38565022421525,104.54901960784314,123.2181425485961,111.68032786885247,147.7242076871207
2025-03-28,188.827474241434,127.12871287128714,66.80564245111007,134.03361344537814,105.39808135988756,125.76730165394866,88.36969339622641,117.70401106500692,103.98268398268398,129.39998585028488,118.74901597402172,125.42074147360702,130.66759388038943,189.2756823502235,103.35683722051468,123.86609071274297,110.61847988077496,145.25297117329737
2025-04-04,165.13144891665343,119.87997771150327,62.392339921243675,123.90640895218719,101.11361559549192,115.49295774647888,79.87525987525987,103.50218886804252,96.35465559078268,112.98054921114957,114.16803953871499,118.08390640920578,119.91434689507494,157.51460435475306,91.66666666666666,116.67563206024745,105.6910569105691,130.75585805799054
2025-04-11,163.25130778264116,122.36363636363636,60.98075508139428,123.48142958528197,103.60735822494904,117.07693950304589,81.08240627280362,103.63636363636364,95.34644116165855,114.63681048607319,117.57282668467177,121.29799453114727,118.49702882870577,158.15188528943176,92.4406265962881,114.13897280966768,107.28241563055063,129.9577503371544
2025-04-18,169.00203173064813,126.56536010142236,64.44608219077605,129.65195647261612,105.21472392638036,122.29886088377016,84.14772727272727,108.29986613119142,96.53679653679653,119.56521739130434,122.49957124750941,125.07806633241623,122.62916939175932,166.73944687045125,93.84176182707994,114.4927536231884,110.44395898991446,134.81698836817262
2025-04-25,172.66397672715783,131.16646115906286,64.16755474477901,130.8743017697538,104.62585034013605,123.93692956952091,85.31317494600432,108.57847872825859,98.1055968860847,123.13300353427572,122.88884949954341,123.08351177730192,124.72204054937868,175.82779636327285,97.29092170571596,117.35651979314137,110.03266448903406,138.4456127781524
2025-05-02,172.09726366830864,129.40251572327043,64.9227097335668,130.07307476110174,105.97014925373134,125.50819672131148,85.0488354620586,111.71477079796266,99.56331877729258,124.88066205518847,121.64083031685429,124.7656018696266,123.40425531914893,172.5618631732169,97.26477024070022,114.38340119970228,110.56390977443608,141.59326534052596
2025-05-09,174.28944580194468,129.45235659768667,66.39824879942009,133.5669781931464,107.72946859903381,127.62168579343094,86.60907127429806,113.12820512820514,99.72669387993514,126.91093387183673,120.61046511627906,128.25984018940514,125.177304964539,176.9407501986795,98.28122142987749,113.36055177917433,111.90635451505018,144.00128540121375
