Date,その他製品,その他金融業,ガラス･土石製品,ゴム製品,サービス業,パルプ・紙,不動産業,保険業,倉庫･運輸関連業,化学,医薬品,卸売業,小売業,建設業,情報･通信業,機械,水産・農林業,海運業,石油･石炭製品,空運業,精密機器,繊維製品,証券･商品先物取引業,輸送用機器,金属製品,鉄鋼,鉱業,銀行業,陸運業,電気機器,電気･ガス業,非鉄金属,食料品,TOPIX
2021-07-09,100.30135610246107,100.0,96.24011483960379,102.80655074818156,101.05736803860556,97.84760097191662,100.20714737507905,96.81441207803921,98.96114412491147,98.03380833834092,98.91590627423412,100.5086469989827,100.41518386714117,98.641972445795,96.06105939716312,98.70004932173119,97.0166792341345,99.7867803837953,98.62437905999238,108.69046147854384,100.0,100.02030044660984,94.6372239747634,101.3601751755701,99.54824035585035,94.6058091286307,92.3152709359606,96.02308665401645,100.37037037037038,99.25768180977892,96.77037901869855,95.50858652575957,99.65111169176683,100.74490053944707
2021-07-16,100.56296296296297,103.9755351681957,98.1870385561936,104.34449271658572,101.02616179229082,99.7131931166348,101.53511460911815,98.79029316880676,101.13452931249543,99.9484004127967,99.0803853086976,102.33184433027634,101.17340286831814,100.51995026562675,96.73366834170855,99.54102920723228,97.6807486926098,105.32212885154063,103.0,106.84252508116975,100.79641612742658,100.62735257214554,97.56706175920151,102.6369168356998,100.0,96.55994846602506,94.18719211822659,96.90332987671391,100.81485422833019,100.84388185654008,98.34368530020704,95.98860967948522,100.5990296905211,101.78849881995956
2021-07-21,100.2997002997003,100.58394160583941,95.59748427672956,102.4975024975025,100.08133387555918,98.51335487901022,100.39613120923036,97.84014527484678,99.94239631336407,98.56278366111951,96.55004520273908,101.10344827586206,100.27044104965208,100.18281535648994,94.77124183006535,97.71784232365145,97.16550154362912,99.16849015317285,101.0,104.0317863335243,98.94534995206136,98.97884572682568,95.32127261384903,102.14942004777762,99.48423263129223,94.98198241020694,91.18264520643807,96.39632597224937,99.07161803713528,99.20283798475432,96.81146025878003,95.56313993174061,100.8467741935484,100.32503792987188
2021-07-30,99.84932194876947,101.36476426799008,97.36855790772404,103.77994098924333,99.11894273127754,100.1157801539195,99.90240179266911,100.99100501785065,102.71526710873007,98.5838779956427,95.92070207228028,101.42857142857142,100.15700360623427,99.70689530474789,93.40996168582376,97.68941066567754,96.92327316218807,106.44257703081233,102.0,103.88811495208459,99.38080495356037,100.35897435897436,94.39024390243902,102.87162162162163,99.43502824858757,97.40112994350282,91.11266620013996,96.87194459532863,99.54464522615874,99.00924134966688,95.70240295748613,96.69749009247028,100.15290519877675,100.14961227242077
2021-08-06,99.6779388083736,100.27648248256509,98.41452034341171,102.60632525944942,97.98190624409116,98.7753340203576,99.93674889310563,96.7875282364991,100.0,99.79759447638705,92.9394653836443,100.7843137254902,99.31683571010956,98.92831215970962,91.23300072698896,98.77987493350818,96.87808330707784,129.32166301969366,105.24861878453038,101.51490639733667,101.24440019910404,99.1139273616615,95.25504151838672,101.7684887459807,99.43949764564739,96.105702364395,92.6829268292683,98.23667813881733,99.23076923076923,98.4319644843155,96.07072691552064,97.11451758340847,99.87546699875467,101.63835974376263
2021-08-13,100.33349003937239,102.26420986883198,99.19678714859438,103.47633136094674,99.01580998958913,100.73891625615762,100.48094709581945,95.79121827339947,103.62853628536286,101.39372822299653,96.67704860501843,101.66770958870246,100.92083842083844,99.0521327014218,92.59973236880109,98.74251901870463,96.65571522060628,144.85776805251643,105.49169859514687,103.17078788014965,98.36734693877551,99.93726474278544,97.62752075919336,103.49844216658678,100.50314465408805,98.37962962962963,96.26972740315638,100.7664219323596,99.82905982905983,98.5239852398524,97.9296066252588,98.28693790149893,99.6827203311174,103.06336395819287
2021-08-20,97.24180552504332,100.19704433497536,96.53273728397754,99.95211941980003,95.79050175125903,97.29064039408867,97.98301552292796,93.7695645305077,100.27393753200207,97.95918367346938,95.20235692662534,100.05773672055427,99.15700737618546,97.47474747474747,89.02627511591963,94.15670650730412,95.18391061112911,133.47921225382933,97.2869698127627,100.84467088337396,94.58204334365325,97.32620320855615,92.6453143534994,96.70608108108108,97.62915561105041,94.51974071891574,91.18264520643807,98.57168573710916,98.36867862969005,93.43057492192632,95.93837535014005,89.74358974358975,99.79550102249489,99.07493256911665
2021-08-27,99.03769045709703,102.58064516129033,97.50128600026031,102.8356224034648,98.85057471264368,99.67637540453075,100.07105637138798,95.84069238128279,102.12637231909179,100.0,97.10994150310302,101.1109968374772,99.64629295321157,98.33333333333333,93.24817518248175,96.73839134142584,99.25210081076152,156.17283950617283,99.54145968666413,104.2366673781892,97.20044792833147,97.89272030651341,94.06880189798339,99.14824696252946,99.92283950617283,96.23217442545669,93.4219734079776,100.64752548071871,100.20056157240273,97.28033472803347,97.86527514231499,94.96623695518723,100.41666666666667,101.60833192852326
2021-09-03,101.20942818262021,105.64516129032258,99.7809936342006,107.3780688165986,100.88674135825413,99.55701246015647,102.1103896103896,98.21755973969995,101.99326944961842,103.04630258624874,99.7578634507238,103.43389418783266,100.65189048239895,101.22382286247833,95.3649018345671,99.6458923512748,100.46092806073632,155.79868708971554,102.98051203668324,105.6286114450274,101.82481751824817,100.63369467028002,97.2027972027972,102.73394123174171,100.99905615856537,98.57394084732215,94.89153254023793,102.56146895029946,99.26101873845342,101.01382488479263,98.17927170868346,96.35974304068522,101.92846245037907,106.17466706001349
2021-09-10,103.04594734124935,108.87804878048782,100.17219632415339,105.52907530981888,102.89739087193672,101.80623973727423,103.99522957662492,101.99058549520856,106.64136622390892,106.41975308641976,101.48530934999143,104.83870967741935,102.30419639823309,101.7996761508212,97.24208062418725,101.66357057698173,100.12548888033656,164.7702407002188,103.70653419946503,105.70446349327611,102.7027027027027,102.63285998227067,98.91696750902527,103.37620578778134,101.65589312648136,102.11239537664407,103.29985652797704,104.81421004268663,100.9683426443203,103.18951557269314,100.80515297906602,102.35546038543897,102.7402862985685,110.18891183412003
2021-09-17,104.4679630585671,109.11290322580645,101.64005864077149,107.97967241883593,103.03364077239019,101.09580239862936,102.97482837528604,103.35109897847539,110.89494163424125,107.37073707370737,101.24424612064628,105.23560013804088,102.38297872340425,103.44444444444446,96.80598363462813,101.77148084446578,101.35055344176547,216.4081186359598,104.39560439560441,106.31921897293593,104.57227138643069,103.43593414459555,100.82758620689656,104.68664290111353,102.5084970677625,100.94284030642311,98.27833572453372,107.25806451612902,100.92738910267087,104.73554735547354,100.96618357487924,100.6423982869379,103.59918200408997,110.63774865138234
2021-09-24,102.78223292988393,107.5,99.9757997975519,106.86025275768864,102.97829379101464,99.8345385563266,103.78489702517165,102.46983090138984,112.35293188049653,105.62565720294428,100.50125313283209,105.22842639593908,102.51256281407035,101.50150150150151,96.86192468619247,101.0204081632653,101.08858079427591,224.83427868516367,105.06598552575564,112.87593668198312,104.57448043654942,103.73495982621779,98.55595667870037,103.64897516395732,102.78278394304688,100.76605774896879,100.98522167487684,105.44159259304003,102.64213642680203,103.1179730163829,101.707779886148,98.02631578947368,103.0691127264336,110.14149949426837
2021-10-01,100.0,106.20490620490621,97.47109826589595,102.95185583647122,102.24438902743142,97.29064039408867,101.47965474722565,99.78721177660725,103.84408602150539,100.47095761381475,96.7032967032967,102.45043451679112,100.76923076923077,99.67707212055974,94.53513129879347,98.07264057008732,100.04463117467361,171.0722339916627,106.07985480943738,112.55771237759437,103.33106730115567,101.16383169203222,96.75090252707581,101.26101146662636,99.88121681144656,97.57407407407408,102.80788177339902,100.84033613445378,100.0,98.166692745006,98.13664596273291,94.07894736842105,101.67064439140812,104.6395608563722
2021-10-08,99.47506561679789,106.07940446650123,95.52669552669553,101.65006188600087,101.20219743952916,96.97626379753893,100.37688442211055,101.13966698061651,103.87420902970564,100.08003824791601,93.98496240601504,101.71874999999999,100.0847098686997,99.75922953451044,92.60991580916745,96.76075696347115,99.93659768889941,156.7227995952316,105.02341421881651,108.49377505222213,99.50223992035838,99.39577039274926,95.66787003610109,100.91428571428571,98.51138353765324,97.4190728736987,113.925822253324,102.94117647058823,99.79636541928954,96.1467889908257,97.5154784842646,94.73684210526315,101.24410124410123,103.35099881995953
2021-10-15,99.62486505394827,105.91755044773655,98.18502633578854,102.0532319391635,102.17945887737245,99.09217877094973,102.27272727272727,100.20668364321345,102.31804586241276,101.09699891455514,95.87912087912088,101.97183098591549,100.38298565840937,99.92603469327608,93.03030303030303,98.11536264991435,99.21165133279169,157.61316872427983,104.94505494505495,108.23737141102411,100.92480900683553,99.85380116959064,96.957928802589,103.25770497961753,100.0,98.0,113.15605318404478,101.91062471500227,99.17423211969759,99.22438672438673,93.875,97.44027303754265,101.36801675977654,106.62139666217128
2021-10-22,100.14985014985017,103.21167883211679,98.94886211819312,103.15729710391295,101.36436761237371,97.29064039408867,101.52572623591223,94.62699760077449,102.51132342688771,99.22600619195046,93.66008290660814,101.82592592592592,99.75763451284537,99.74554707379136,92.72428884026257,98.40384023432426,99.19029793878072,158.64332603938732,105.8076225045372,107.99983522635782,101.97144799456153,99.78048780487805,96.43466131012164,101.32521505682939,100.62604662731383,99.28635147190009,112.73617914625613,101.4187866927593,99.45571658615137,97.72417911381842,96.72447013487476,97.89533560864618,100.24479804161565,105.47823246797033
2021-10-29,100.21148759655696,104.04040404040404,97.00176366843033,102.05045238914492,101.99401794616152,96.38752052545156,101.42358554798425,97.338753805789,103.7473233404711,99.49774248034822,91.27025614218505,101.62337662337661,99.10835716791823,98.4328968903437,92.80774416530588,98.28242865255193,99.82352612241004,162.5514403292181,106.5934065934066,106.31244078447233,101.93745751189667,99.58987746852499,94.4794952681388,101.92138692775514,99.59641255605382,99.88700564971752,114.20573827851645,98.60204546935054,100.37037037037038,98.38056680161942,91.13680154142581,95.34382410002155,100.6517016654598,105.42291807147674
2021-11-05,101.17647058823529,102.6155527795128,96.28099173553719,105.04551215577831,103.02614052614052,95.89490968801314,101.37987012987013,96.48885272122683,103.10992836430589,99.95039682539682,90.82151944747365,101.64041712419065,100.60090264345585,99.40236138683112,94.06546080964685,99.23922231614539,100.90838270106455,152.16975329734163,105.26315789473684,109.54074964517496,99.61315280464217,98.93048128342245,94.54314720812182,102.09003215434083,98.74229968493367,98.75706214689266,109.52380952380953,100.0,99.62962962962962,98.86296388456208,91.00768187980117,97.66780432309442,100.45341055656345,107.54277646662172
